COD_PAIS,PAIS,COD_FORMATO,FORMATO,COD_ZONA,SECUENCIA,NOMB_ZONE,COD_ESC,COD_ZNFCN,DSCRPCN_MAPEO_ZONA,PRICE_EVENT_TYPE,PRECIO_GPI_C_IMP,PRECIO_GPI_S_IMP,PRECIO_GP,PRECIO_AT,PRECIO_VENTA,TAX,STORE_NBR,ITEM,UPC,DESCRIPCION,DESCRIPCION_1,DESCRIPCION_2,DESCRIPCION_SHOP,DESCRIPCION_UPC,ITEM_PRINCIPAL_XREF,ITEM_ENLAZADO_XREF,TIPO_XREF,JUSTIFICACION_XREF,ROL_XREF,COD_DIV,DIVISION,COD_SUBDIV,SUBDIVISION,DEPT_NBR,N_DEPTO,DPTO_DESC,ESTATUS,CANAL,TIPO,SUBTIPO,ORDERBOOK,CWO,MBM,N_FINELINE,FINELINE_DESC,CATEGORY_NBR,CATEGORY_DESC,SUBCATEGORY,N_MARCA,MARCA_DESC,N_VENDOR,VENDOR_DESC,F_CREADO,F_EFECTIVA,F_FINAL,UXC_DESC,UDM,SELL_PACK_QTY,SELL_QTY,IND_BASCULA,IND_TRASTIENDA,PRODUCT_NBR,COSTO,COST_UNIT,PRECIO_EV_4K,PRECIO_FINAL,ROTACIONES,VENTAS,INVENTARIO,ORDENADO,EN_TRANSITO,EN_CD,FIJACION,TC,EFFECTIVE_DATE,EXPIRATION_DATE,LAST_CHANGE_TS,EXTRACT_DATE,EXTRACT_YR,SW
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,3000.0,26.55,,,,0.13,4076,75297320,8066095401,CERVEZA CORONITA BOTELLA 6 PK 207 ML,6PK CERV CORONITA,CR 6PK CERV CORONITA,,6PK CORONITA,75305898/75519439,75297320,FUTURA/VIGENTE,CAMBIO DE UPC,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,I,TEMPORAL,22,0,false,false,M,1025,CERVEZA LAGER UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,1434,CORONA,25871,CIAMESA SA,2025-01-15T00:00:00.000Z,2025-01-18T00:00:00.000Z,2025-04-18T00:00:00.000Z,1242,ML,6.0,1242.0,false,false,812961,12300.05,3075.0125,,3000.0,,,,,,,,507.0,2026-03-26T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-03-26T19:01:29.093000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,500.0,4.42,,,499.46,0.13,4076,75003030,744100163847,GASEOSA COTUBA REGULAR 355ML LATA,DP COTUB R LAT 355ML,CR COTUB R LAT 355ML,,BEB CARBO CO,75003030,75003034,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,47,true,false,M,1752,BEB SABOR LIGHT PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1464,COTUBA,17632,COOPERATIVA DE PRODUCTORES DE,2023-02-07T00:00:00.000Z,2024-06-17T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,1.0,355.0,false,false,75003135,2766.24,461.04,,500.0,2.0,884.0,16,6,0,0,RB/MOM,507.0,2026-06-02T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-05-28T14:03:12.594000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,730.0,6.46,,,,0.13,4076,75002514,570159803603,CERVEZA BEAR BEER LATA 500ML 1X24,CERVEZ BEAR BEER LAT,CR CERV BEAR BE LAT,,CERV B BEER,75002514,75002514,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,33,0,true,false,M,1025,CERVEZA LAGER UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,230022,BEAR BEER,17665,DIST ISLENA DE ALIMENTOS,2023-02-03T00:00:00.000Z,2023-02-20T00:00:00.000Z,2049-12-31T00:00:00.000Z,500ML,ML,1.0,500.0,false,false,75002480,15322.8,638.45,,730.0,,,,,,,,507.0,2026-04-22T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-22T19:07:01.114000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1320.0,11.68,1333.3333,,,0.13,4076,70593543,841079328293,CERVEZA ESTRELLA DAMM MEDITERRANEA 330ML,DAMM ESTRELLA CERVEZ,CR MEDITERRAN,,CERV ESTR BT,70593543,70332137,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,33,0,true,false,M,1300,CERVEZA ALE UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,ALE,2142,ESTRELLA,17665,DIST ISLENA DE ALIMENTOS,2017-07-27T00:00:00.000Z,2017-08-07T00:00:00.000Z,2049-12-31T00:00:00.000Z,330ML,ML,1.0,330.0,false,false,1690341,21587.52,899.48,,1320.0,,,,,,,/GP/MOM,507.0,2026-04-14T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-14T11:01:20.645000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,1490.0,13.19,,,1490.47,0.13,4076,9604984,76400902441,CERVEZA PILSEN BOTELLA RETORNABLE 1000ML,PILSEN CERV BOTE RET,CR CERVEZA BOT RETOR,,PILSEN LITRO,9604984,9604984,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,37,0,true,false,M,1275,CERVEZA PILSENER UND,6894,BEVERAGE ALCOHOL - BEER D96,PILSNER,4986,PILSEN,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2003-06-11T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,1000ML,ML,1.0,1000.0,false,false,95916,15743.9962,1311.9978,,1490.0,30.0,39570.0,66,0,0,0,RB/MOM,507.0,2026-06-18T00:00:00+00:00,2026-09-15T00:00:00+00:00,2026-06-18T19:01:49.557000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1430.0,12.65,,,,0.13,4076,70593516,541022814178,CERVEZA HOEGAARDEN BLANCA BOTELLA 330ML,HOE CERVEZ BLANC BOT,CR CERVEZA DEL MUNDO,,HOEGAARDEN B,75509028,70593516,VIGENTE,CAMBIO DE UPC,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,33,0,false,false,M,1300,CERVEZA ALE UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,ALE,2920,HOEGAARDEN,226160,BEL PREMIUM S A,2017-07-27T00:00:00.000Z,2026-06-15T00:00:00.000Z,2049-12-31T00:00:00.000Z,330ML,ML,1.0,330.0,false,false,103550,17854.1808,743.9242,,1430.0,,,,,,,,507.0,2026-05-19T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-19T11:01:26.979000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,800.0,7.08,626.6667,,,0.13,4076,70264090,750302841258,CERVEZA CARTA BLANCA 473ML,CERVEZA CARTA BLANCA,CR CARTA BLANCA,,CARTA BLANCA,70264090,70185189,VIGENTE,CLASIFICAR,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,33,0,true,false,M,1025,CERVEZA LAGER UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,1059,CARTA BLANCA,17874,GRUPO PAMPA CRCSA,2022-05-12T00:00:00.000Z,2025-09-15T00:00:00.000Z,2049-12-31T00:00:00.000Z,473ML,ML,1.0,473.0,false,false,1711937,16697.784,695.741,,800.0,,,,,,,/GP/MOM,507.0,2026-06-02T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-03-30T11:04:04.166000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,860.0,7.61,,,859.93,0.13,4076,75378672,76400905585,ROCK TORONJA CHERRY 350ML LT,ROCK TORONJA CHERRY,CR ROCK TORONJA CHER,,ROCKTORONJA,75378672,75378672,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,37,1,true,false,M,1025,CERVEZA LAGER UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,5456,ROCK ICE,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2025-06-25T00:00:00.000Z,2025-07-21T00:00:00.000Z,2049-12-31T00:00:00.000Z,350ML,ML,1.0,350.0,false,false,75660483,18215.6,758.9871,,860.0,2.0,1522.0,18,0,0,0,,507.0,2026-04-15T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-15T19:04:30.966000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,5500.0,48.67,,,5499.71,0.13,4076,9664225,76400900979,CERVEZA HEINEKEN LATA 6PK 355 ML,HEINEKEN CERV LATA,CR CERV HEINEK 6P LT,,6PACKHEINEK,9664225,9664225,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,37,0,true,false,M,1000,CERVEZA LAGER PAQ,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,2863,HEINEKEN,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2012-05-24T00:00:00.000Z,2012-07-09T00:00:00.000Z,2049-12-31T00:00:00.000Z,2130ML,ML,6.0,2130.0,false,false,832242,18898.12,4724.53,,5500.0,14.0,68138.0,65,0,0,0,RB/MOM,507.0,2026-06-02T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-05-27T19:05:01.686000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,4700.0,41.59,,,4699.67,0.13,4076,9664351,76400900997,CERVEZA IMPERIAL SILVER LAT 6P 350 ML,IM CERV SILVE LAT 6P,CR CERVEZA LATA PACK,,6PIMPSILVER,9664351,9664351,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,37,0,true,false,M,1000,CERVEZA LAGER PAQ,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,3035,IMPERIAL,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2012-05-24T00:00:00.000Z,2015-07-13T00:00:00.000Z,2049-12-31T00:00:00.000Z,2100ML,ML,6.0,2100.0,false,false,832278,17056.0053,4263.9985,,4700.0,18.0,74862.0,115,0,0,0,RB/MOM,507.0,2026-04-30T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-04-29T19:03:18.723000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1760.0,15.58,,,1760.54,0.13,4076,75179027,744100350665,REFRESC GAS GINGER ALE CANADA DRY 2500ML,GINGER ALE CANAD DRY,CR GINGER CANAD DRY,,GINGER CANAD,75179027,9518186,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,969,CANADA DRY,18294,COCA COLA FEMSA DE COSTA RICA,2024-02-29T00:00:00.000Z,2024-03-25T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,1.0,2500.0,false,false,75233688,9520.1596,1586.6895,,1760.0,34.0,52972.0,24,0,0,0,,507.0,2026-04-29T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-29T19:02:56.194000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,950.0,8.41,,,950.33,0.13,4076,75495148,1820025002,CERVEZA NATURAL LIGHT 740ML,NATURAL LIGHT 740 ML,CRNATURAL 740 ML,,NATURAL LT,75495148,75187770,VIGENTE,CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,37,0,true,false,M,1025,CERVEZA LAGER UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,4460,NATURAL,18294,COCA COLA FEMSA DE COSTA RICA,2026-04-17T00:00:00.000Z,2026-04-27T00:00:00.000Z,2049-12-31T00:00:00.000Z,740 ML,ML,1.0,740.0,false,false,75251530,10912.41,727.494,,950.0,47.0,39527.0,123,0,0,0,,507.0,2026-04-19T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-19T15:01:36.617000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1460.0,12.92,1416.6667,,1459.96,0.13,4076,70487865,841079333193,CERVEZA INEDIT DAMM BOTELLA 330 ML,DAMM INEDIT CERV,CR DAMM INEDIT CERV,,DAMM INEDIT,70487865,70487865,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,33,0,true,false,M,1000,CERVEZA LAGER PAQ,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,44749,DAMM,17665,DIST ISLENA DE ALIMENTOS,2020-03-18T00:00:00.000Z,2022-04-18T00:00:00.000Z,2049-12-31T00:00:00.000Z,330 ML,ML,1.0,330.0,false,false,1513184,30238.8,1259.95,,1460.0,4.0,5168.0,,,,,/GP/MOM,507.0,2026-01-08T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-01-08T16:02:47.783000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,850.0,7.52,,,845.7243,0.13,4076,9518984,744100357148,REFRESC GAS GINGER ALE PET 600ML,CANADA DRY GINGER,CR S DRK CAN DR GIN,,GING DS 600,9518984,9518984,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,969,CANADA DRY,18294,COCA COLA FEMSA DE COSTA RICA,1992-11-19T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,600ML,ML,1.0,600.0,false,false,91280,8813.5593,734.4661,,850.0,63.0,47151.0,,,,,,507.0,2026-06-11T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-06-11T19:01:17.313000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1140.0,10.09,,,,0.13,4076,70179789,8982690021,CERVEZA TECATE LIGHT BOTELLA 330ML,TECA CERVE LIGHT BOT,CR CERVEZA DEL MUNDO,,TECATE CERVE,70179789,70179789,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,33,0,true,false,M,1025,CERVEZA LAGER UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,6270,TECATE,17874,GRUPO PAMPA CRCSA,2021-09-09T00:00:00.000Z,2021-09-27T00:00:00.000Z,2049-12-31T00:00:00.000Z,330ML,ML,1.0,330.0,false,false,345433,20266.776,844.449,,1140.0,,,120,0,0,0,,507.0,2026-04-07T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-02-10T16:03:29.596000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,2190.0,19.38,,,,0.13,4076,75302247,770209005084,2 PK GAS MAN COL 3000 ML,2 PK MAN COLOM,CR POST MAN COL,,2PK MAN COL,75302247,75302247,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,P,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,50890,POSTOBON,25871,CIAMESA SA,2025-01-28T00:00:00.000Z,2025-05-01T00:00:00.000Z,2049-12-31T00:00:00.000Z,3000,ML,1.0,3000.0,false,false,75547289,1595.56,1595.56,,2190.0,,,,,,,,507.0,2025-07-28T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-07-25T16:01:42.173000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1280.0,11.33,,,,0.13,4076,75378809,780210700088,CERVEZA KUNSTMANN VALDIVIA PALE L 330 ML,CERVEZA KUNSTMANN VA,CR KUNST VALD,,CER KUN V,75378809,75378809,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,TEMPORAL,22,0,true,false,I,1025,CERVEZA LAGER UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,231109,KUNSTMANN,17874,GRUPO PAMPA CRCSA,2025-06-25T00:00:00.000Z,2026-06-10T00:00:00.000Z,2026-09-08T00:00:00.000Z,330 ML,ML,1.0,330.0,false,false,75660682,22816.96,950.7029,,1280.0,,,48,0,0,0,,507.0,2026-05-29T00:00:00+00:00,2026-10-01T00:00:00+00:00,2026-05-29T14:01:55.471000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,3400.0,30.09,,,3400.17,0.13,4076,75520550,744100350984,COCA COLA Y FANTA 2PACK 6000ML,COCA Y FANTA 2PACK,CR COCA FANTA 2PACK,,COCA FANT 2P,75520550,75520550,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,I,1704,BEB COLA REGUL FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2026-06-09T00:00:00.000Z,2026-06-22T00:00:00.000Z,2049-12-31T00:00:00.000Z,6000ML,ML,1.0,6000.0,false,false,75858807,8489.69,2829.8929,,3400.0,5.0,15045.0,,,,,,507.0,2026-06-10T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-06-10T11:02:30.063000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1710.0,15.13,,,1709.69,0.13,4076,75119455,744100350090,COCA COLA 2500ML PET TERMO,COCA COLA ORIGINAL,CRCOCA COLA 2500 PET,,COCPET TERMO,75119455,75119455,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2023-10-26T00:00:00.000Z,2023-11-13T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500,ML,1.0,2500.0,false,false,1910768,9782.7151,1630.4544,,1710.0,51.0,77163.0,57,0,0,0,,507.0,2026-05-06T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-06T19:04:42.558000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,4870.0,43.1,,,4870.3,0.13,4076,75271355,76400904795,SOL 355ML LT SLEEK 6PK,SOL LT 350ML 6PK,CR SOL SLEEK 6PK,,SOL6PK,75271355,75271355,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,37,1,true,false,M,1000,CERVEZA LAGER PAQ,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,5935,SOL,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2024-10-22T00:00:00.000Z,2025-02-03T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,1.0,2130.0,false,false,75497628,16894.8108,4223.7027,,4870.0,2.0,8620.0,,,,,,507.0,2026-04-29T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-29T19:03:11.062000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,750.0,6.64,,,750.32,0.13,4076,70571424,3410000667,CERVEZA MILWAUKEES BEST ICE LATA 355ML,MILWAU CERV BEST LAT,CR MILWAUK CERV BEST,,CERV L MW BI,70571424,70571424,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,RESURTIBLE,20,47,true,false,M,1025,CERVEZA LAGER UNIDAD,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,41923,MILWAUKEES,18233,AGENCIAS FEDURO CR SA,2017-02-22T00:00:00.000Z,2020-10-26T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,1.0,355.0,false,false,633273,13505.76,562.74,,750.0,25.0,16600.0,38,24,0,0,,507.0,2026-01-08T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-01-08T16:03:19.080000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,850.0,7.52,,,844.641,0.13,4076,9518977,744100357048,REFRESC GAS SODA CANADA DRY PET 600ML,CANADA DRY REF LIGA,CR S DRK SODA CAN,,SODA DS 600,9518977,9518977,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,969,CANADA DRY,18294,COCA COLA FEMSA DE COSTA RICA,1992-11-19T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,600ML,ML,1.0,600.0,false,false,91280,8813.5593,734.4661,,850.0,166.0,124080.0,168,0,0,0,,507.0,2026-06-23T00:00:00+00:00,2026-07-06T00:00:00+00:00,2026-06-23T19:00:59.264000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,12000.0,106.19,,,,0.13,4076,75495606,744508200989,8 PK CERVEZAS BOT DEL MUNDO 2640 ML,8 PK CERV DMUNDO BOT,CR SURTIDO CERV 8PK,,SURTID CERV,75495606,75495606,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,96,96,LIQUOR,A,NO RESURTIBLE,3,0,false,false,I,1001,CERVEZA LAGER PAQ GF,6894,BEVERAGE ALCOHOL - BEER D96,LAGER,44749,DAMM,17665,DIST ISLENA DE ALIMENTOS,2026-04-20T00:00:00.000Z,2026-04-27T00:00:00.000Z,2026-07-26T00:00:00.000Z,2640ML,ML,1.0,2640.0,false,false,75832596,27001.35,9000.45,,12000.0,,,6,0,0,0,,507.0,2026-04-22T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-22T11:01:15.670000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1150.0,10.18,,,1121.525,0.13,4076,75369020,744100359815,FANTA UVA 1.5L PET 1500 ML,FANTA UVA 1500 ML,CR F.UVA 1500ML,,FANTAUVA,75369020,75369020,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1702,BEB COLA LIGHT PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,2025-05-28T00:00:00.000Z,2025-06-09T00:00:00.000Z,2049-12-31T00:00:00.000Z,1500,ML,1.0,1500.0,false,false,75642841,8490.8991,1061.3638,,1150.0,4.0,3970.0,17,0,0,0,,507.0,2026-04-22T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-22T19:05:39.513000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,2030.0,17.96,,,,0.13,4076,75382608,63736410440,COLA KOLA SHALER BEBI CARBONATADA 2000ML,COLA KOLA SHALER 2L,CRKOLASHALER 2L,,KOLASHALER,75382608,75210915,VIGENTE,CAMBIO DE VENDOR,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,14608,KOLA SHALER,52359,3101846977 SOCIEDAD ANONIMA,2025-07-08T00:00:00.000Z,2025-09-01T00:00:00.000Z,2049-12-31T00:00:00.000Z,2000,ML,6.0,2000.0,false,false,615230,9119.1,1519.85,,2030.0,,,,,,,,507.0,2025-07-09T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-07-09T11:01:27.741000+00:00,2026-06-29T00:00:00+00:00,2026,22
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,500.0,4.42,,,499.46,0.13,4076,75228367,770209004305,GASEOSA POSTOBON MANZANA CERO 400 ML,GASEOSA MANZ CER 400,CR MANZ POST CER 400,,POS MANZ PQ,75228367,75228367,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,47,true,false,M,1702,BEB COLA LIGHT PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,50890,POSTOBON,25871,CIAMESA SA,2024-07-03T00:00:00.000Z,2024-07-18T00:00:00.000Z,2049-12-31T00:00:00.000Z,400,ML,1.0,400.0,false,false,75425040,5407.05,360.47,,500.0,5.0,2210.0,15,0,0,0,,507.0,2024-07-03T00:00:00+00:00,2049-12-31T00:00:00+00:00,2024-07-03T19:01:15.395000+00:00,2026-06-29T00:00:00+00:00,2026,22
