COD_PAIS,PAIS,COD_FORMATO,FORMATO,COD_ZONA,SECUENCIA,NOMB_ZONE,COD_ESC,COD_ZNFCN,DSCRPCN_MAPEO_ZONA,PRICE_EVENT_TYPE,PRECIO_GPI_C_IMP,PRECIO_GPI_S_IMP,PRECIO_GP,PRECIO_AT,PRECIO_VENTA,TAX,STORE_NBR,ITEM,UPC,DESCRIPCION,DESCRIPCION_1,DESCRIPCION_2,DESCRIPCION_SHOP,DESCRIPCION_UPC,ITEM_PRINCIPAL_XREF,ITEM_ENLAZADO_XREF,TIPO_XREF,JUSTIFICACION_XREF,ROL_XREF,COD_DIV,DIVISION,COD_SUBDIV,SUBDIVISION,DEPT_NBR,N_DEPTO,DPTO_DESC,ESTATUS,CANAL,TIPO,SUBTIPO,ORDERBOOK,CWO,MBM,N_FINELINE,FINELINE_DESC,CATEGORY_NBR,CATEGORY_DESC,SUBCATEGORY,N_MARCA,MARCA_DESC,N_VENDOR,VENDOR_DESC,F_CREADO,F_EFECTIVA,F_FINAL,UXC_DESC,UDM,SELL_PACK_QTY,SELL_QTY,IND_BASCULA,IND_TRASTIENDA,PRODUCT_NBR,COSTO,COST_UNIT,PRECIO_EV_4K,PRECIO_FINAL,ROTACIONES,VENTAS,INVENTARIO,ORDENADO,EN_TRANSITO,EN_CD,FIJACION,TC,EFFECTIVE_DATE,EXPIRATION_DATE,LAST_CHANGE_TS,EXTRACT_DATE,EXTRACT_YR,SW,CODIGO_FAMILIA,AGRUPACION,ITEM_PRIMARIO,DESC_PRIMARIO,VENTAS_PRIMARIO,PRECIO_PRIMARIO,ESTADO_PRECIO,DIFERENCIA_PRECIO,ROTACION
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,820.0,7.26,680.0,,696.3221,0.13,4076,9521273,744100904316,REFRESC GAS EVERVESS SODA QUINA 600ML,EVERVESS REFRESC GAS,CR EVERV QUINADA 600,,EVERVQUIN600,9521273,9521273,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2175,EVERVESS,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2008-08-26T00:00:00.000Z,2009-02-02T00:00:00.000Z,2049-12-31T00:00:00.000Z,600ML,ML,1.0,600.0,false,false,155303,7539.36,628.28,,820.0,98.0,60389.0,15,108,0,0,/GP/MOM,507.0,2026-06-23T00:00:00+00:00,2026-07-06T00:00:00+00:00,2026-06-23T19:00:59.321000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0034,PRIMARIO,9521273,REFRESC GAS EVERVESS SODA QUINA 600ML,60389.0,820.0,Igual al Primario,0.0,98.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1310.0,11.59,,,1296.562,0.13,4076,75046963,744100350593,FANTA NARANJA BOT RETORNABLE 2500ML,FANTA NARANJA RETORN,CR FANTA NARANJA RET,,FANTA NA RET,75046963,75046963,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,2023-06-06T00:00:00.000Z,2023-09-04T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,1.0,2500.0,false,false,75059771,9239.9987,1154.9956,,1310.0,10.0,11474.0,18,0,0,0,,507.0,2026-05-21T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-21T11:01:49.328000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0031,PRIMARIO,75046963,FANTA NARANJA BOT RETORNABLE 2500ML,11474.0,1310.0,Igual al Primario,0.0,10.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,780.0,6.9,,,773.7023,0.13,4076,9521294,744100903533,REFRESC GAS MIRINDA PET 600ML,MIRINDA REFRESC GAS,CR PINEAP MIRINDA 60,,MIRINDPIN600,9521294,9521294,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,4229,MIRINDA,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2008-08-26T00:00:00.000Z,2009-02-02T00:00:00.000Z,2049-12-31T00:00:00.000Z,600ML,ML,1.0,600.0,false,false,155309,7539.36,628.28,,780.0,13.0,8901.0,20,0,0,0,,507.0,2026-04-29T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-29T19:03:09.975000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0040,PRIMARIO,9521294,REFRESC GAS MIRINDA PET 600ML,8901.0,780.0,Igual al Primario,0.0,13.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1200.0,10.62,,,1194.7732,0.13,4076,9510766,744100350024,REFRESC GAS COCA COLA RETORNABLE 2500ML,COCA C REF ORIG RETO,CR S DRK RGB COKE,,GAS COCA RET,9510766,9510766,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1704,BEB COLA REGUL FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2004-08-06T00:00:00.000Z,2008-06-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,1.0,2500.0,false,false,1911207,9239.9987,1154.9956,,1200.0,112.0,118420.0,48,0,0,0,/MOM,507.0,2026-06-16T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-21T11:01:57.704000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0041,PRIMARIO,9510766,REFRESC GAS COCA COLA RETORNABLE 2500ML,118420.0,1200.0,Igual al Primario,0.0,112.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,510.0,4.51,,,506.6388,0.13,4076,70467924,744100359622,GASEOSA FANTA UVA PET 355ML,FANTA UVA PET,CR FANTA UVA 355ML,,FANTA UVA,70467924,70467924,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,2019-08-28T00:00:00.000Z,2019-10-14T00:00:00.000Z,2049-12-31T00:00:00.000Z,355ML,ML,1.0,355.0,false,false,237177,5246.9968,437.2535,,510.0,34.0,15244.0,,,,,,507.0,2026-05-27T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-27T19:04:41.227000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0042,SECUNDARIO,70467922,GASEOSA FANTA NARANJA PET 355ML,19467.0,520.0,Diferente al Primario,-10.0,34.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1310.0,11.59,,,1288.0117,0.13,4076,75046962,744100350596,FRESCA BOT RETORNABLE 2500ML,FRESCA RETORNABLE,CR FRESCA RETORNABLE,,FRESCA RET,75046962,75046962,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,2023-06-06T00:00:00.000Z,2023-09-04T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,1.0,2500.0,false,false,75059771,9239.9987,1154.9956,,1310.0,6.0,6839.0,,,,,/MOM,507.0,2026-05-21T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-21T11:01:49.029000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0031,SECUNDARIO,75046963,FANTA NARANJA BOT RETORNABLE 2500ML,11474.0,1310.0,Igual al Primario,0.0,6.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,500.0,4.42,,,496.8432,0.13,4076,70522371,87303900045,BEBIDA GUARANA COTUBA 600 ML,COTUBA GUARANA,CR COTUBA GUARANA,,COTUBA GUARA,70522371,70474098/70677265/70522369,VIGENTE,CLASIFICAR/CAMBIO DE UPC,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,47,true,false,M,1756,BEB SABOR REGUL PERS,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1464,COTUBA,17632,COOPERATIVA DE PRODUCTORES DE,2020-06-24T00:00:00.000Z,2024-10-07T00:00:00.000Z,2049-12-31T00:00:00.000Z,600ML,ML,,600.0,false,false,1549575,6454.56,537.88,,500.0,19.0,8354.0,,,,,RB/MOM,507.0,2026-06-02T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-05-28T14:02:39.389000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0043,PRIMARIO,70522371,BEBIDA GUARANA COTUBA 600 ML,8354.0,500.0,Igual al Primario,0.0,19.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1610.0,14.25,,,1610.25,0.13,4076,70207009,76400900736,GASEOSA EVERVESS GINGER ALE 3000 ML,EVERVESS GINGER GASE,CR EVERVESS GIN,,EVERVES G 3L,70207009,70207009,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2175,EVERVESS,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2017-09-19T00:00:00.000Z,2017-10-02T00:00:00.000Z,2049-12-31T00:00:00.000Z,3000ML,ML,1.0,3000.0,false,false,1347915,7679.48,1279.9171,,1610.0,22.0,31350.0,73,54,0,0,,507.0,2026-05-20T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-05-20T19:02:36.068000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0044,PRIMARIO,70207009,GASEOSA EVERVESS GINGER ALE 3000 ML,31350.0,1610.0,Igual al Primario,0.0,22.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,640.0,5.66,,,,0.13,4076,75210917,63736410120,COLA KOLA SHALER 354ML,KOLA SHALER 354ML,CR KOLA SHALER 354ML,,KOLA SHA 354,75382606,75210917,VIGENTE,CAMBIO DE VENDOR,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,47,false,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,14608,KOLA SHALER,178272,COSTAVEN SUPPLY SA,2024-05-28T00:00:00.000Z,2024-09-23T00:00:00.000Z,2049-12-31T00:00:00.000Z,354,ML,1.0,354.0,false,false,75293930,11526.0,480.25,,640.0,,,,,,,,507.0,2025-07-22T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-07-22T11:01:44.106000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0037,PRIMARIO,75210917,COLA KOLA SHALER 354ML,0,640.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,940.0,8.32,,,,0.13,4076,75382607,63736410470,COLAKOLASHALERREFRESCO473ML,COLAKOLASHALER473ML,CRKOLASHALER473ML,,KOLASHALER,75382607,75210916,VIGENTE,CAMBIO DE VENDOR,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1706,BEB COLA REGUL PERSO,6987,BEVERAGES - CARBONATED-D95,COLAS,14608,KOLA SHALER,52359,3101846977 SOCIEDAD ANONIMA,2025-07-08T00:00:00.000Z,2026-02-05T00:00:00.000Z,2049-12-31T00:00:00.000Z,473,ML,24.0,473.0,false,false,615092,16950.0,706.25,,940.0,,,,,,,,507.0,2025-07-09T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-07-09T11:01:27.730000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0045,SECUNDARIO,75210916,COLA KOLA SHALER 473ML,0,940.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,2020.0,17.88,,,2003.5842,0.13,4076,70599685,744100350198,GASEOSA FANTA NARANJA ORIG  2500ML,FANTA NAR REF ORIG,CR FANTA,,FANTA NAR,70599685,70599685,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,2017-10-23T00:00:00.000Z,2018-04-02T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,1.0,2500.0,false,false,1270723,9724.4975,1620.7477,,2020.0,12.0,21277.0,9,0,0,0,,507.0,2026-06-11T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-06-11T19:01:23.536000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0046,PRIMARIO,70599685,GASEOSA FANTA NARANJA ORIG  2500ML,21277.0,2020.0,Igual al Primario,0.0,12.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1130.0,10.0,,,,0.13,4076,70677268,87303900048,BEBIDA GUARANA COTUBA ZERO 2000 ML,COTUBA GUARANA ZERO,CR COTUBA GUARANA ZE,,COTUBA ZERO,70677268,70677268,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,I,RESURTIBLE,20,0,false,false,M,1750,BEB SABOR LIGHT FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1464,COTUBA,17632,COOPERATIVA DE PRODUCTORES DE,2020-01-29T00:00:00.000Z,2024-10-07T00:00:00.000Z,2049-12-31T00:00:00.000Z,2000ML,ML,1.0,2000.0,false,false,1549581,5424.0,904.0,,1130.0,,,,,,,,507.0,2026-02-04T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-02-04T19:02:25.523000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0047,PRIMARIO,70677268,BEBIDA GUARANA COTUBA ZERO 2000 ML,0,1130.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,7000.0,61.95,,,,0.13,4076,9509268,20,CAJA VACIA COCA 9 CAV 2 L RETO S ENV 1EA,COCA C CAJ VAC RETOR,CR EMPTY BOX OF COKE,,CAJ VAC 9 U,70588008,9509268,VIGENTE,CAMBIO DE UPC,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,I,RESURTIBLE,37,1,false,false,I,1708,CAJA/ENV PLAST/GASEO,6987,BEVERAGES - CARBONATED-D95,COLAS,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2005-04-18T00:00:00.000Z,2016-02-29T00:00:00.000Z,2049-12-31T00:00:00.000Z,1UNID,EA,1.0,1.0,false,false,36104284,61.02,61.02,,7000.0,,,,,,,,507.0,2025-07-13T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-07-13T15:02:07.440000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0048,PRIMARIO,9509268,CAJA VACIA COCA 9 CAV 2 L RETO S ENV 1EA,0,7000.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,4140.0,36.64,,,4130.7019,0.13,4076,70425051,744100356124,MINI COCA COLA  ZERO LATA 8PK 237 ML,COCA C ZERO LATA 8P,CR COCA COLA ZERO,,CC ZERO 8PK,70425051,70425051,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1760,BEB PACK PERSONAL,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,1324,COCA-COLA,18294,COCA COLA FEMSA DE COSTA RICA,2015-08-11T00:00:00.000Z,2026-03-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,1896ML,ML,8.0,1896.0,false,false,321757,3312.3803,3312.3803,,4140.0,43.0,157186.0,,,,,,507.0,2026-03-10T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-03-10T14:01:39.349000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0049,PRIMARIO,70425051,MINI COCA COLA  ZERO LATA 8PK 237 ML,157186.0,4140.0,Igual al Primario,0.0,43.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1660.0,14.69,,,1659.97,0.13,4076,9501919,744100903016,REFRESC GAS MILORY TORONJA PET 3000ML,MILORY TORON REF GAS,CR MILORY TORONJA,,MILORY TORON,9501919,9501919,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,4206,MILORY,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2010-11-02T00:00:00.000Z,2010-11-29T00:00:00.000Z,2049-12-31T00:00:00.000Z,3000ML,ML,1.0,3000.0,false,false,14376,7679.48,1279.9171,,1660.0,1.0,1469.0,5,0,0,0,,507.0,2026-02-04T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-02-04T19:02:52.596000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0050,SECUNDARIO,9500819,REFRESC GAS MILORY KOLA PET 3000ML,2938.0,1660.0,Igual al Primario,0.0,1.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1430.0,12.65,,,,0.13,4076,75228366,770209003772,GASEO POSTOBON MANZANA CERO 1500 ML,GASEO MANZ CERO 1500,CR MANZ POS CER 1500,,POS MAN 1500,75228366,75228366,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1750,BEB SABOR LIGHT FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,50890,POSTOBON,25871,CIAMESA SA,2024-07-03T00:00:00.000Z,2024-07-18T00:00:00.000Z,2049-12-31T00:00:00.000Z,1500,ML,1.0,1500.0,false,false,75425037,13058.28,1088.19,,1430.0,,,,,,,,507.0,2026-03-19T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-03-19T19:01:46.969000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0051,PRIMARIO,75228366,GASEO POSTOBON MANZANA CERO 1500 ML,0,1430.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,2500.0,22.12,,,2446.9853,0.13,4076,9539473,744100352215,REFRESC GAS FANTA KOLITA PET 3000ML,FANTA ROJA REFRESCO,CR MULTIV NEUROB 250,,FANTA KOLITA,9539473,9539473,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,2009-09-25T00:00:00.000Z,2009-10-05T00:00:00.000Z,2049-12-31T00:00:00.000Z,3000ML,ML,1.0,3000.0,false,false,235119,11409.7456,1901.6205,,2500.0,19.0,41144.0,,,,,/MOM,507.0,2026-04-06T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-01T11:02:25.236000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0030,SECUNDARIO,9539480,REFRESCO GASEOSA FANTA NARANJA 3000ML,87688.0,2500.0,Igual al Primario,0.0,19.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1760.0,15.58,,,,0.13,4076,9518186,744100357181,REFRESC GAS CANAD D GING ALE 2000ML,CANADA DRY GINGER,CR S DRK GIN ALE,,GAS CANAD GI,75179027,9518186,VIGENTE,CAMBIO DE UPC,ENLAZADO,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,false,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,969,CANADA DRY,18294,COCA COLA FEMSA DE COSTA RICA,1994-12-07T00:00:00.000Z,2024-12-30T00:00:00.000Z,2049-12-31T00:00:00.000Z,2000ML,ML,1.0,2000.0,false,false,110916,7598.2556,1266.3797,,1760.0,,,,,,,,507.0,2026-04-29T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-29T19:03:08.026000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0052,SECUNDARIO,9518158,REFRESC GAS LIGA SODA CANAD D 2000 ML,0,1760.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1350.0,11.95,,,,0.13,4076,75302246,770209002955,GAS POST UVA GD 1500 ML,POSTO UVA GD,CR POSTOBON UVA GD,,POST UVA 1GD,75302246,75302246,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,20,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,50890,POSTOBON,25871,CIAMESA SA,2025-01-28T00:00:00.000Z,2025-05-01T00:00:00.000Z,2049-12-31T00:00:00.000Z,1500,ML,1.0,1500.0,false,false,75547286,11837.88,986.49,,1350.0,,,,,,,,507.0,2025-01-29T00:00:00+00:00,2049-12-31T00:00:00+00:00,2025-01-29T11:01:45.909000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0023,SECUNDARIO,75302245,GAS POST MANZ GD 1500 ML,0,1360.0,Diferente al Primario,-10.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,RB,1000.0,8.85,,,996.0186,0.13,4076,70268318,744100901015,REFRESCO GASEOSO PEPSI PET 2500ML,PEPSI REF GASIF PET,CR PEPSI 2500ML,,PEPSI PET,70268318,70268318,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1704,BEB COLA REGUL FAMIL,6987,BEVERAGES - CARBONATED-D95,COLAS,4907,PEPSI,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2018-09-11T00:00:00.000Z,2019-09-16T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,1.0,2500.0,false,false,397503,5763.0,960.5,,1000.0,74.0,65226.0,234,0,0,0,RB/MOM,507.0,2026-06-02T00:00:00+00:00,2026-07-21T00:00:00+00:00,2026-05-28T14:02:57.190000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0053,PRIMARIO,70268318,REFRESCO GASEOSO PEPSI PET 2500ML,65226.0,1000.0,Igual al Primario,0.0,74.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1500.0,13.27,,,1494.2367,0.13,4076,70058779,744100350519,GASEOSA SIN AZUCAR FRESCA 2500 ML,FRESCA SIN AZUCAR,CR FRESCA SIN AZUCA,,FRESCA SIN A,70058779,70058779,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,2441,FRESCA,18294,COCA COLA FEMSA DE COSTA RICA,2022-09-02T00:00:00.000Z,2023-01-09T00:00:00.000Z,2049-12-31T00:00:00.000Z,2500ML,ML,6.0,2500.0,false,false,2122879,8027.7686,1337.9652,,1500.0,57.0,75373.0,56,0,0,0,,507.0,2026-04-06T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-04-01T11:02:48.054000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0054,PRIMARIO,70058779,GASEOSA SIN AZUCAR FRESCA 2500 ML,75373.0,1500.0,Igual al Primario,0.0,57.0
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,460.0,4.07,,,,0.13,4076,70022601,2,GASEOSA FANTA ENVASE NARANJA RP 2000ML,FANTA ENVASE NARANJA,CR ENVASE FANTA NAR,,ENVASE FANTA,70022601,70022601,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,I,RESURTIBLE,37,1,false,false,I,1708,CAJA/ENV PLAST/GASEO,6987,BEVERAGES - CARBONATED-D95,COLAS,2238,FANTA,18294,COCA COLA FEMSA DE COSTA RICA,2016-10-04T00:00:00.000Z,2021-06-14T00:00:00.000Z,2021-11-03T00:00:00.000Z,2000ML,ML,1.0,2000.0,false,false,1268723,42.94,42.94,,460.0,,,,,,,,507.0,2024-11-19T00:00:00+00:00,2049-12-31T00:00:00+00:00,2024-11-19T19:01:26.513000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0055,PRIMARIO,70022601,GASEOSA FANTA ENVASE NARANJA RP 2000ML,0,460.0,Igual al Primario,0.0,
1,CR,4,SUPERMERCADOS,10004,26,SAN JOSE,1,1,MAPEO ABCO,SB,1720.0,15.22,,,1719.86,0.13,4076,9538801,76400900621,REFRESCO GAS MUG ZARZA PET 3000ML,MUG REFRESC GAS ZARZ,CR BASICO,,REFRES ZARZA,9538801,9538801,NO_XREF,N/A,PRINCIPAL,100,ABARROTES,102,BEBIDAS PLUS,95,95,DSD GROCERY,A,RESURTIBLE,37,0,true,false,M,1754,BEB SABOR REGUL FAMI,6987,BEVERAGES - CARBONATED-D95,FLAVORED-D95,15461,MUG ROOT BEER,17707,DISTRIBUIDORA LA FLORIDA SOCIE,2009-08-31T00:00:00.000Z,2010-02-01T00:00:00.000Z,2049-12-31T00:00:00.000Z,3000ML,ML,1.0,3000.0,false,false,256367,8881.8,1480.3,,1720.0,11.0,16742.0,4,6,0,0,,507.0,2026-06-03T00:00:00+00:00,2049-12-31T00:00:00+00:00,2026-06-03T19:02:30.159000+00:00,2026-06-29T00:00:00+00:00,2026,22,FAM_1_4_10004_0056,PRIMARIO,9538801,REFRESCO GAS MUG ZARZA PET 3000ML,16742.0,1720.0,Igual al Primario,0.0,11.0
